net_ev,volatility,efficiency,capital_required,user_bankroll,recommendation
-0.9807138012885724,4.539324701979359,-0.9807138012885724,1966.0,708.0,AVOID
-2.0,0.0,-1.0,574.0,2035.0,AVOID
-0.9041927527983304,49.249576986339015,-0.9041927527983304,1757.0,3181.0,AVOID
-5.0,0.0,-1.0,1905.0,2437.0,AVOID
-0.9077490774907749,0.0,-0.9077490774907749,271.0,939.0,AVOID
-4.661796536796537,78.06803478732864,-0.9323593073593074,13860.0,4422.0,AVOID
-1.243263196751569,191.98343389180454,-0.6216315983757845,1806.0,172.0,AVOID
-1.99529854254819,0.0,-0.997649271274095,1418.0,4124.0,AVOID
-4.787299630086313,82.39635277496987,-0.9574599260172626,20275.0,941.0,AVOID
-1.1962524654832345,115.55854696982728,-0.5981262327416172,1352.0,2552.0,AVOID
-0.8974774045595575,16.588250903190815,-0.8974774045595575,2471.0,2313.0,AVOID
-2.0,0.0,-1.0,1742.0,1450.0,AVOID
-1.0,0.0,-1.0,212.0,3604.0,AVOID
-1.89159891598916,0.0,-0.94579945799458,1230.0,4417.0,AVOID
-4.734620528251421,103.63531144247011,-0.9469241056502842,9970.0,1956.0,AVOID
-1.5562770562770563,84.58240841595297,-0.7781385281385281,4312.0,4258.0,AVOID
-2.6849395814913053,575.4108167428653,-0.536987916298261,5655.0,2330.0,AVOID
-1.0,0.0,-1.0,255.0,1167.0,AVOID
-1.85,57.5,-0.925,1800.0,2603.0,AVOID
-1.8406688752169111,65.6641285465495,-0.9203344376084556,4226.0,2813.0,AVOID
-1.4623655913978495,0.0,-0.7311827956989247,124.0,3918.0,AVOID
-1.0,0.0,-1.0,1145.0,2248.0,AVOID
-0.659400544959128,0.0,-0.659400544959128,367.0,1272.0,AVOID
-3.449275362318841,250.58573358542023,-0.6898550724637682,5750.0,772.0,AVOID
-0.9832527118147171,4.613416425070591,-0.9832527118147171,4548.0,2173.0,AVOID
-0.9743448781381712,5.522774036464939,-0.9743448781381712,3638.0,4985.0,AVOID
-0.9932795698924731,0.0,-0.9932795698924731,1240.0,2284.0,AVOID
-0.9807692307692307,8.848037093992467,-0.9807692307692307,4290.0,1709.0,AVOID
-0.8067876344086021,14.583333333333336,-0.8067876344086021,496.0,1371.0,AVOID
-4.911598302687412,5.892556509887896,-0.9823196605374823,3535.0,3833.0,AVOID
-4.788494077834179,37.5,-0.9576988155668358,2955.0,4336.0,AVOID
-0.9735449735449736,0.0,-0.9735449735449736,630.0,1775.0,AVOID
-0.9800900900900901,6.188160739131889,-0.9800900900900901,1850.0,849.0,AVOID
-1.950716845878136,22.5,-0.975358422939068,4464.0,3508.0,AVOID
-4.867751780264497,60.0,-0.9735503560528993,4915.0,2351.0,AVOID
-1.790442616529573,94.79143772866126,-0.8952213082647865,3404.0,690.0,AVOID
-4.944370271473075,0.0,-0.9888740542946151,11235.0,941.0,AVOID
-0.03433476394849788,12.5,-0.03433476394849788,233.0,3285.0,AVOID
-1.8293807641633728,46.42915750545843,-0.9146903820816864,2530.0,4653.0,AVOID
-4.688346883468835,163.7637822868319,-0.937669376693767,9225.0,2056.0,AVOID
-4.659168370824813,36.79900360969936,-0.9318336741649625,4890.0,867.0,AVOID
-0.8816597173963401,44.981751779997175,-0.8816597173963401,2878.0,2574.0,AVOID
-3.122567169847147,595.1238575934856,-0.6245134339694294,17555.0,3301.0,AVOID
-4.978041282389109,0.0,-0.9956082564778217,11385.0,4419.0,AVOID
-5.0,0.0,-1.0,6305.0,3341.0,AVOID
-1.5238095238095237,49.60336507899937,-0.7619047619047619,3108.0,302.0,AVOID
-4.366286438529785,0.0,-0.8732572877059569,1315.0,2507.0,AVOID
-0.37034078807241744,113.4391662718148,-0.37034078807241744,1252.0,2655.0,AVOID
-0.83455030134446,42.83258799250639,-0.83455030134446,1438.0,1585.0,AVOID
-4.475013728720484,178.97826671037052,-0.8950027457440968,15175.0,939.0,AVOID
-1.7021660649819494,38.10393315948135,-0.8510830324909747,1108.0,591.0,AVOID
-3.788033605812897,202.04992087276685,-0.7576067211625794,7340.0,3806.0,AVOID
-1.8881789137380192,37.712361663282536,-0.9440894568690096,2504.0,1816.0,AVOID
-0.8671609514983009,54.60859607636969,-0.8671609514983009,1079.0,942.0,AVOID
-0.8873873873873874,15.254994059323655,-0.8873873873873874,999.0,2917.0,AVOID
-0.9895563238259868,1.228106887765791,-0.9895563238259868,1157.0,1241.0,AVOID
-4.2312734082397006,91.86898968330988,-0.8462546816479402,4450.0,1247.0,AVOID
-4.509461222967935,174.83325389257809,-0.901892244593587,8940.0,1179.0,AVOID
-4.981693028705331,0.0,-0.9963386057410663,8535.0,1379.0,AVOID
-0.6212516813039006,117.99296689500774,-0.6212516813039006,4213.0,4727.0,AVOID
-0.9781795511221945,3.2317865716108862,-0.9781795511221945,1604.0,204.0,AVOID
-1.0,0.0,-1.0,701.0,991.0,AVOID
-0.4917840375586854,93.23375661161347,-0.4917840375586854,781.0,1088.0,AVOID
-0.8909065315315315,41.30047416999793,-0.8909065315315315,2368.0,4002.0,AVOID
-0.9394226717235566,35.416666666666664,-0.9394226717235566,1582.0,3113.0,AVOID
-1.668560606060606,81.18988160479113,-0.834280303030303,3696.0,4767.0,AVOID
-1.1420873511060692,183.09833423600554,-0.5710436755530346,3526.0,2813.0,AVOID
-0.9378109452736318,0.0,-0.9378109452736318,804.0,4027.0,AVOID
-0.9948078920041536,1.6666666666666667,-0.9948078920041536,1284.0,898.0,AVOID
-1.5570321151716502,7.8567420131838634,-0.7785160575858251,602.0,3444.0,AVOID
-0.9104095563139931,23.75,-0.9104095563139931,586.0,4396.0,AVOID
-1.0,0.0,-1.0,48.0,2261.0,AVOID
-4.9054925505892815,21.60604053625562,-0.9810985101178563,7495.0,870.0,AVOID
-1.8423993253215265,27.148600060790816,-0.9211996626607633,3162.0,3330.0,AVOID
-1.773190621814475,104.51486023083173,-0.8865953109072375,5232.0,1465.0,AVOID
-0.9518995098039216,19.504985117770392,-0.9518995098039216,2720.0,4878.0,AVOID
-4.45,236.86806766949715,-0.89,11000.0,3255.0,AVOID
-4.903421633554084,10.416666666666664,-0.9806843267108167,7550.0,1448.0,AVOID
-1.9052038711724575,69.60448678425024,-0.9526019355862287,8404.0,4388.0,AVOID
-4.8286497601096645,0.0,-0.9657299520219329,7295.0,4654.0,AVOID
-4.816394219379294,120.83333333333334,-0.9632788438758588,7035.0,1558.0,AVOID
-3.151733038348082,251.88418910045317,-0.6303466076696165,4520.0,2333.0,AVOID
-4.993349295025273,0.0,-0.9986698590050546,6265.0,2887.0,AVOID
-4.583333333333333,47.769702159888375,-0.9166666666666666,4225.0,2862.0,AVOID
-5.0,0.0,-1.0,565.0,3038.0,AVOID
-0.5929192229038855,114.25728020676367,-0.5929192229038855,1304.0,3016.0,AVOID
-0.9808429118773946,0.7856742013183867,-0.9808429118773946,1392.0,3053.0,AVOID
-3.318621269440942,549.7603064589358,-0.6637242538881883,7930.0,2082.0,AVOID
-4.889203719848881,11.158481919598204,-0.9778407439697763,5735.0,2778.0,AVOID
-4.751200093665847,56.519416526043905,-0.9502400187331694,14235.0,1780.0,AVOID
-1.6302250803858522,76.04673941704351,-0.8151125401929261,3110.0,3300.0,AVOID
-1.82989804964539,80.86205460535862,-0.914949024822695,3008.0,2394.0,AVOID
-4.764447236180905,41.80532484247892,-0.952889447236181,3980.0,2404.0,AVOID
-4.203040706228544,150.0,-0.8406081412457087,10195.0,3544.0,AVOID
-1.7424585218702866,34.49989935573082,-0.8712292609351433,5304.0,1191.0,AVOID
-4.782112614098757,95.88252450160611,-0.9564225228197515,15155.0,2615.0,AVOID
-0.8711913168562835,49.20027100196367,-0.8711913168562835,2549.0,3305.0,AVOID
-3.641678129298487,247.86195124504286,-0.7283356258596975,3635.0,133.0,AVOID
-1.931303669008587,21.61161096251415,-0.9656518345042935,1708.0,4975.0,AVOID
-1.6667770054065982,71.64489094000503,-0.8333885027032991,6042.0,2007.0,AVOID
-0.9134860050890585,17.831948717448924,-0.9134860050890585,1310.0,4937.0,AVOID
-1.7032640949554896,0.0,-0.8516320474777448,1348.0,3146.0,AVOID
-1.6666666666666667,75.30743573209227,-0.8333333333333334,1084.0,4830.0,AVOID
-0.9170812603648425,0.0,-0.9170812603648425,603.0,3682.0,AVOID
-1.8378378378378377,14.142135623730951,-0.9189189189189189,1110.0,556.0,AVOID
-1.0,0.0,-1.0,236.0,620.0,AVOID
-0.7619047619047619,7.3484692283495345,-0.7619047619047619,371.0,872.0,AVOID
-0.9399527764207783,10.924468328685967,-0.9399527764207783,2047.0,2695.0,AVOID
-1.7196969696969697,103.60180178613368,-0.8598484848484849,4400.0,2166.0,AVOID
-1.93006993006993,0.0,-0.965034965034965,572.0,2317.0,AVOID
-0.3827160493827161,79.12718313646147,-0.3827160493827161,864.0,677.0,AVOID
-1.7316252587991718,51.880946917545984,-0.8658126293995859,2576.0,1133.0,AVOID
-4.728260869565218,44.86428222366256,-0.9456521739130436,8280.0,953.0,AVOID
-1.8111634294683148,41.30005380679842,-0.9055817147341574,6796.0,3947.0,AVOID
-0.902352418996893,51.112620750652184,-0.902352418996893,1502.0,2468.0,AVOID
-0.8924566768603466,39.45250308915773,-0.8924566768603466,1635.0,3548.0,AVOID
-0.5780076241731136,120.29115746846968,-0.5780076241731136,2973.0,1925.0,AVOID
-1.9979699553390176,0.0,-0.9989849776695088,3284.0,468.0,AVOID
-0.9540942028985507,11.471237322725292,-0.9540942028985507,2300.0,3281.0,AVOID
-4.687285223367698,40.824829046386306,-0.9374570446735395,12125.0,1771.0,AVOID
-1.1766622241966533,212.1534121686111,-0.5883311120983267,4502.0,3896.0,AVOID
-4.864079490063742,61.34346610139774,-0.9728158980127484,8890.0,964.0,AVOID
-4.271561771561772,208.33333333333334,-0.8543123543123544,5720.0,3337.0,AVOID
-0.9654696132596685,5.892556509887896,-0.9654696132596685,1810.0,146.0,AVOID
-4.754202346971138,54.99719409228703,-0.9508404693942276,10510.0,4398.0,AVOID
-4.790619765494137,0.0,-0.9581239530988274,3980.0,4674.0,AVOID
-1.6818475452196382,184.9606564771126,-0.8409237726098191,4128.0,4708.0,AVOID
-5.0,0.0,-1.0,1575.0,4205.0,AVOID
-0.8425773384587223,46.57181809166153,-0.8425773384587223,1821.0,1034.0,AVOID
-0.6949404761904762,121.875,-0.6949404761904762,840.0,3003.0,AVOID
-5.0,0.0,-1.0,2680.0,4869.0,AVOID
-0.9793524942186984,4.594682917363406,-0.9793524942186984,2018.0,2288.0,AVOID
-4.55498417721519,88.38834764831844,-0.910996835443038,6320.0,923.0,AVOID
-0.9549297525798831,12.533327484730707,-0.9549297525798831,2681.0,3181.0,AVOID
-1.568513451892385,95.14659336200673,-0.7842567259461924,2924.0,4085.0,AVOID
-0.7038499506416585,101.16508785149153,-0.7038499506416585,1013.0,3011.0,AVOID
-0.9866046249294981,4.732423621500228,-0.9866046249294981,2364.0,4215.0,AVOID
-0.6557310652085865,108.33333333333333,-0.6557310652085865,823.0,1619.0,AVOID
-4.828842756183746,100.46659850401021,-0.9657685512367491,22640.0,3294.0,AVOID
-0.7272874232137083,96.94142561361473,-0.7272874232137083,1031.0,2506.0,AVOID
-0.7857142857142857,6.25,-0.7857142857142857,525.0,982.0,AVOID
-0.8794469735289159,42.941821107167776,-0.8794469735289159,1977.0,2766.0,AVOID
-1.560105680317041,93.25148792378597,-0.7800528401585205,1514.0,4571.0,AVOID
-1.6812549960031975,105.98148259378983,-0.8406274980015987,1668.0,1857.0,AVOID
-1.9080793420416062,20.2072594216369,-0.9540396710208031,2756.0,724.0,AVOID
-4.649987825663501,182.33101427193373,-0.9299975651327003,6845.0,3809.0,AVOID
-2.0,0.0,-1.0,770.0,2696.0,AVOID
-3.9855072463768115,108.25317547305482,-0.7971014492753623,8625.0,1373.0,AVOID
-0.916987708677307,37.432230430472615,-0.916987708677307,1817.0,4995.0,AVOID
-0.9185074873831389,38.228932069383426,-0.9185074873831389,4029.0,4418.0,AVOID
-1.5525727069351232,33.33333333333333,-0.7762863534675616,1192.0,1941.0,AVOID
-1.4623655913978495,0.0,-0.7311827956989247,372.0,2525.0,AVOID
-1.8784722222222223,7.271466729282458,-0.9392361111111112,1056.0,2388.0,AVOID
-0.8493277700509968,15.71348402636772,-0.8493277700509968,1438.0,1774.0,AVOID
-1.9242122058236937,21.044760498623983,-0.9621061029118468,5014.0,4272.0,AVOID
-4.685230024213075,120.0,-0.937046004842615,4130.0,3346.0,AVOID
-4.728203504327634,42.79152917501082,-0.9456407008655268,7895.0,257.0,AVOID
-1.0,0.0,-1.0,322.0,4421.0,AVOID
-4.961948249619483,0.0,-0.9923896499238966,2190.0,2473.0,AVOID
-0.7124624624624625,220.25378179514135,-0.35623123123123124,888.0,3328.0,AVOID
-0.7025536854323854,111.95857368787003,-0.7025536854323854,1723.0,4319.0,AVOID
-1.9552197033305345,10.999438818457403,-0.9776098516652673,2382.0,1478.0,AVOID
-0.5081247255160297,200.01304365179286,-0.25406236275801486,3036.0,2028.0,AVOID
-0.8621460506706409,23.83391607679182,-0.8621460506706409,671.0,937.0,AVOID
-4.074733096085409,54.21151989096864,-0.8149466192170818,1405.0,2358.0,AVOID
-2.0,0.0,-1.0,474.0,3316.0,AVOID
-1.6826347305389222,34.16412592179112,-0.8413173652694611,1670.0,2254.0,AVOID
-4.687010954616588,94.7254353026602,-0.9374021909233177,18105.0,2456.0,AVOID
-0.9159871509760317,28.878203151926723,-0.9159871509760317,1349.0,135.0,AVOID
-4.454365079365079,103.54443788675444,-0.8908730158730158,2940.0,4294.0,AVOID
-1.0918706557872468,173.21391752538187,-0.5459353278936234,6618.0,4406.0,AVOID
-1.8674630261660978,43.39034710880085,-0.9337315130830489,1758.0,757.0,AVOID
-1.3301282051282053,119.53523277678427,-0.6650641025641026,1560.0,4353.0,AVOID
-4.398532227185705,103.63450733761951,-0.879706445437141,7835.0,1174.0,AVOID
-0.9930555555555556,27.24311839712921,-0.4965277777777778,960.0,4767.0,AVOID
-4.678497942386831,20.833333333333336,-0.9356995884773662,3240.0,245.0,AVOID
-3.431845597104946,271.0575994548432,-0.6863691194209892,4145.0,1348.0,AVOID
-0.7961264016309888,7.856742013183864,-0.7961264016309888,1308.0,2884.0,AVOID
-0.9933065595716198,0.0,-0.9933065595716198,747.0,3666.0,AVOID
-0.9789915966386554,0.0,-0.9789915966386554,119.0,3133.0,AVOID
-0.8111979166666667,23.157405556295927,-0.8111979166666667,640.0,2961.0,AVOID
-4.961948249619483,0.0,-0.9923896499238966,3285.0,3851.0,AVOID
-1.8013482501434308,41.612890467512884,-0.9006741250717154,4648.0,289.0,AVOID
-1.9407521895929933,17.93816539609828,-0.9703760947964967,5176.0,1862.0,AVOID
-1.4766400387315421,187.17461841226705,-0.7383200193657711,2754.0,2170.0,AVOID
-4.4938873934499775,268.7212516923645,-0.8987774786899955,14860.0,2848.0,AVOID
-4.626404841299246,162.83138627627338,-0.9252809682598493,13495.0,3744.0,AVOID
-0.9146981627296588,20.928947258123934,-0.9146981627296588,1778.0,4119.0,AVOID
-0.8621596888583848,35.94432637796169,-0.8621596888583848,1457.0,2717.0,AVOID
-3.9994663820704375,68.10779599282303,-0.7998932764140875,4685.0,1968.0,AVOID
-1.944845253032204,26.39906117343952,-0.972422626516102,6376.0,1218.0,AVOID
-1.0,0.0,-1.0,324.0,374.0,AVOID
-0.7459215167548501,33.16611865461192,-0.7459215167548501,756.0,3599.0,AVOID
-0.6824486675404107,51.00791088438259,-0.6824486675404107,1526.0,3714.0,AVOID
-1.977997799779978,3.3333333333333335,-0.988998899889989,1212.0,4031.0,AVOID
-2.0,0.0,-1.0,804.0,3775.0,AVOID
-4.830827067669173,87.9206160250383,-0.9661654135338346,9975.0,247.0,AVOID
-0.9314586994727592,4.822862220714998,-0.9314586994727592,569.0,4359.0,AVOID
-0.8412698412698413,0.0,-0.8412698412698413,315.0,2244.0,AVOID
-1.809152027759705,29.257477676655586,-0.9045760138798525,3074.0,3282.0,AVOID
1.8819444444444442,111.97166749221721,1.8819444444444442,96.0,730.0,PRIME_OPPORTUNITY
-0.946070055531824,9.579794409980833,-0.946070055531824,2341.0,3030.0,AVOID
-4.878055947343676,80.20833333333333,-0.9756111894687353,7090.0,853.0,AVOID
-0.5148801061510757,114.01886118871676,-0.5148801061510757,3517.0,430.0,AVOID
-5.0,0.0,-1.0,1470.0,1936.0,AVOID
-4.477395793980607,160.48729806282543,-0.8954791587961214,13235.0,4593.0,AVOID
-1.777279005524862,28.829479511237952,-0.888639502762431,5792.0,2557.0,AVOID
-1.956876018553341,7.152621896899066,-0.9784380092766705,5318.0,184.0,AVOID
-1.0,0.0,-1.0,489.0,4877.0,AVOID
-4.587723807076158,219.53233120532482,-0.9175447614152317,19455.0,1815.0,AVOID
-0.9102413184226016,18.454300975376874,-0.9102413184226016,1699.0,1053.0,AVOID
-0.9984187223276407,0.0,-0.9984187223276407,1581.0,3035.0,AVOID
-0.9420456726156208,10.268504120403726,-0.9420456726156208,1737.0,2071.0,AVOID
-1.8346859032161107,46.666666666666664,-0.9173429516080553,4436.0,4000.0,AVOID
-0.9438925680647535,11.986360561328564,-0.9438925680647535,906.0,4505.0,AVOID
-1.958139534883721,2.5,-0.9790697674418605,2150.0,1238.0,AVOID
-1.0691823899371076,104.16666666666669,-0.2138364779874215,2650.0,504.0,AVOID
-1.6290275971680392,57.02344790620005,-0.8145137985840196,4614.0,1686.0,AVOID
-4.743166391487801,102.80720388320415,-0.9486332782975602,18170.0,4462.0,AVOID
-1.891294095453688,39.28094783294213,-0.945647047726844,7068.0,3171.0,AVOID
-1.9463713609137763,6.9666312244358055,-0.9731856804568881,4786.0,3567.0,AVOID
-1.9772727272727273,0.0,-0.9886363636363636,220.0,2369.0,AVOID
-4.606284520077623,109.64624105314023,-0.9212569040155246,11165.0,2243.0,AVOID
-1.6703415477734544,64.42049363362563,-0.8351707738867272,3084.0,3937.0,AVOID
-1.7744107744107744,77.91654287967984,-0.8872053872053872,3960.0,2897.0,AVOID
-1.3046283934134402,239.60144859050138,-0.6523141967067201,2996.0,1976.0,AVOID
-0.3354591836734694,101.8740218433071,-0.3354591836734694,1960.0,2372.0,AVOID
-1.0,0.0,-1.0,239.0,1328.0,AVOID
-2.0,0.0,-1.0,380.0,3906.0,AVOID
-1.8936170212765957,0.0,-0.9468085106382979,940.0,3861.0,AVOID
-0.7669149596523899,13.450294823497446,-0.7669149596523899,537.0,4720.0,AVOID
-0.39506172839506193,190.0713316392325,-0.19753086419753096,756.0,2213.0,AVOID
-1.986477349560514,0.0,-0.993238674780257,2958.0,440.0,AVOID
-0.9883671742808798,3.4105636549468543,-0.9883671742808798,1576.0,4264.0,AVOID
-0.9945837202104612,0.4166666666666665,-0.9945837202104612,1077.0,4950.0,AVOID
-4.529015401540154,96.30724289488099,-0.9058030803080308,6060.0,1007.0,AVOID
-1.7218143253385545,66.61944942482387,-0.8609071626692772,4086.0,2748.0,AVOID
-5.0,0.0,-1.0,1550.0,3305.0,AVOID
-2.4602473498233217,545.6583689045331,-0.49204946996466437,2830.0,3487.0,AVOID
-3.713991769547325,0.0,-0.742798353909465,2430.0,2778.0,AVOID
-0.7747747747747749,8.333333333333336,-0.7747747747747749,1628.0,2673.0,AVOID
-4.4343891402714934,0.0,-0.8868778280542987,6630.0,2570.0,AVOID
-4.3131623474930985,558.2952571035405,-0.8626324694986197,18715.0,3288.0,AVOID
-1.838187702265372,0.0,-0.919093851132686,618.0,1034.0,AVOID
-1.83354403708386,19.576004562947112,-0.91677201854193,3164.0,4698.0,AVOID
-1.0,0.0,-1.0,216.0,4315.0,AVOID
-4.56021650879567,300.0,-0.9120433017591341,7390.0,1558.0,AVOID
-4.0763546798029555,62.5,-0.8152709359605911,6090.0,2069.0,AVOID
-1.337890625,312.5,-0.267578125,2560.0,1765.0,AVOID
-1.8744172494172495,109.70712976369245,-0.9372086247086248,4576.0,4989.0,AVOID
-0.8063388768377922,42.26026246902185,-0.8063388768377922,1383.0,3915.0,AVOID
-4.858272506082725,43.1947173585122,-0.9716545012165451,17125.0,2877.0,AVOID
-4.425472508591065,114.42961068914434,-0.885094501718213,11640.0,2292.0,AVOID
-2.660479505027069,105.31771450071598,-0.5320959010054138,2155.0,1082.0,AVOID
-0.9533582089552238,0.0,-0.9533582089552238,268.0,2008.0,AVOID
-1.6186516452074393,103.60662784461877,-0.8093258226037197,7456.0,305.0,AVOID
-4.550898203592815,114.53655507731841,-0.9101796407185629,9185.0,1210.0,AVOID
-0.9779101037264695,10.661701318269987,-0.9779101037264695,2603.0,3216.0,AVOID
-1.4553163731245924,91.02139138678491,-0.7276581865622962,5110.0,1811.0,AVOID
-1.9107142857142858,23.635075207101657,-0.9553571428571429,6384.0,2844.0,AVOID
-0.8902748902748903,18.042195912175806,-0.8902748902748903,1443.0,1141.0,AVOID
-3.1635071090047395,291.11853256019276,-0.6327014218009479,5275.0,3062.0,AVOID
-1.0828703703703706,75.5968841215621,-0.5414351851851853,1440.0,237.0,AVOID
-5.0,0.0,-1.0,3880.0,661.0,AVOID
-1.423145189918353,231.3607092351201,-0.7115725949591765,3756.0,2253.0,AVOID
-1.9544855671337884,19.226735358290103,-0.9772427835668942,5566.0,4795.0,AVOID
-2.4131559497413155,429.93907478233626,-0.4826311899482631,4510.0,4026.0,AVOID
-1.9509803921568627,0.0,-0.9754901960784313,680.0,4573.0,AVOID
-4.707207207207207,20.412414523193153,-0.9414414414414415,9250.0,2673.0,AVOID
-4.1973318158826505,199.63194237136997,-0.8394663631765301,6590.0,4049.0,AVOID
-1.2938836399801095,195.64391942985742,-0.6469418199900547,4022.0,4755.0,AVOID
-4.895161290322581,48.713928962874675,-0.9790322580645162,7750.0,893.0,AVOID
-0.7989821882951653,40.40084022834751,-0.7989821882951653,1310.0,893.0,AVOID
-1.5166666666666666,23.15407331574967,-0.7583333333333333,800.0,2038.0,AVOID
-0.9045981661272924,20.568483172076643,-0.9045981661272924,2472.0,729.0,AVOID
0.001984126984126977,115.49410759380277,0.001984126984126977,504.0,3840.0,AVOID
-1.5402298850574714,73.33333333333333,-0.7701149425287357,812.0,2353.0,AVOID
-4.5609747266275615,86.09080741817665,-0.9121949453255123,23015.0,4949.0,AVOID
-4.830713111385121,57.235138779521726,-0.9661426222770242,8110.0,2845.0,AVOID
-1.8633069828722002,19.91106770828603,-0.9316534914361001,1012.0,2239.0,AVOID
-1.3269137596899223,576.5499273027789,-0.26538275193798444,6880.0,1424.0,AVOID
-1.9705014749262537,0.0,-0.9852507374631269,678.0,3302.0,AVOID
-4.427707085828343,223.15478153080593,-0.8855414171656687,6680.0,3517.0,AVOID
-0.7793345008756567,62.0,-0.7793345008756567,571.0,2405.0,AVOID
-0.7354497354497355,0.0,-0.7354497354497355,378.0,1121.0,AVOID
-2.0164609053497946,244.97555150123316,-0.4032921810699589,2835.0,4763.0,AVOID
-0.975624619134674,0.0,-0.975624619134674,1641.0,3947.0,AVOID
-1.9879227053140096,0.0,-0.9939613526570048,552.0,3076.0,AVOID
-0.7756119673617408,40.64787817340531,-0.7756119673617408,2206.0,2232.0,AVOID
-0.9909543193125283,1.666666666666666,-0.9909543193125283,1474.0,2638.0,AVOID
-4.849555206698064,16.237976320958225,-0.9699110413396127,9555.0,385.0,AVOID
-1.9697885196374623,0.0,-0.9848942598187311,662.0,3534.0,AVOID
-0.9395509499136442,4.166666666666667,-0.9395509499136442,193.0,4784.0,AVOID
-5.0,0.0,-1.0,1820.0,3791.0,AVOID
-0.6521892655367232,114.29998108960181,-0.6521892655367232,2360.0,4572.0,AVOID
-4.644500209117524,54.48623679425842,-0.9289000418235048,3985.0,423.0,AVOID
-0.9972199054767862,0.0,-0.9972199054767862,1199.0,1716.0,AVOID
-1.3429697766097242,0.0,-0.6714848883048621,1522.0,1611.0,AVOID
-0.8644986449864499,12.422599874998829,-0.8644986449864499,2460.0,4092.0,AVOID
-0.9724733426054706,8.781565089246145,-0.9724733426054706,1438.0,2755.0,AVOID
-1.6164685160722148,49.36731656110594,-0.8082342580361074,3028.0,3179.0,AVOID
-0.9643705463182898,2.5,-0.9643705463182898,421.0,3536.0,AVOID
-0.8637566137566137,10.041887580173336,-0.8637566137566137,252.0,1533.0,AVOID
-0.8174516246805403,37.7307714089059,-0.8174516246805403,913.0,4278.0,AVOID
-0.8875114784205693,17.838978857173036,-0.8875114784205693,726.0,4411.0,AVOID
-4.810924369747899,6.25,-0.9621848739495797,2975.0,4798.0,AVOID
-1.8015873015873016,47.790695928014586,-0.9007936507936508,3192.0,3192.0,AVOID
-5.0,0.0,-1.0,2455.0,1323.0,AVOID
-2.0,0.0,-1.0,650.0,4455.0,AVOID
-1.894578313253012,7.5,-0.947289156626506,664.0,4799.0,AVOID
-0.8257575757575758,36.466202854386744,-0.8257575757575758,550.0,4044.0,AVOID
2.3563218390804597,512.9495920172052,0.47126436781609193,3625.0,4883.0,STRATEGIC_BUY
-0.8923249642784242,25.213976258524397,-0.8923249642784242,1633.0,155.0,AVOID
-1.9492385786802031,0.0,-0.9746192893401016,394.0,4529.0,AVOID
-1.8547047970479704,35.06690034776384,-0.9273523985239852,4336.0,2636.0,AVOID
-0.9305776364599894,190.85784970198878,-0.4652888182299947,2516.0,1288.0,AVOID
-1.9698699651125913,4.779069592801459,-0.9849349825562956,4204.0,2385.0,AVOID
-3.717948717948718,0.0,-0.7435897435897436,650.0,980.0,AVOID
-0.9496438904963276,17.03138901272668,-0.9496438904963276,4493.0,3195.0,AVOID
-1.7788029335225928,96.08964540806947,-0.8894014667612964,5636.0,2906.0,AVOID
-0.9963289280469897,0.0,-0.9963289280469897,681.0,1667.0,AVOID
-4.818359028885345,14.211114745611098,-0.963671805777069,9405.0,2152.0,AVOID
-1.0,0.0,-1.0,119.0,1183.0,AVOID
-1.9132874266768682,4.752967804208841,-0.9566437133384341,2614.0,1901.0,AVOID
-4.573125463994061,130.91705271414426,-0.9146250927988122,8980.0,4209.0,AVOID
-4.958471760797342,0.0,-0.9916943521594683,3010.0,2888.0,AVOID
-1.8754842280022137,43.75,-0.9377421140011069,3614.0,2385.0,AVOID
-4.7891215823153,42.703759917729855,-0.95782431646306,5730.0,4654.0,AVOID
-4.442355889724311,83.7945569698759,-0.8884711779448622,13300.0,1163.0,AVOID
-0.9951757408683667,1.5,-0.9951757408683667,1451.0,852.0,AVOID
-1.816418311182709,85.63074632720006,-0.9082091555913545,4966.0,3912.0,AVOID
-1.0,0.0,-1.0,381.0,4721.0,AVOID
-1.6344086021505375,21.666666666666668,-0.8172043010752688,310.0,654.0,AVOID
-0.9670794025157232,7.058289059286566,-0.9670794025157232,1696.0,1207.0,AVOID
-1.9904761904761905,0.0,-0.9952380952380953,840.0,4562.0,AVOID
-2.8497942386831276,274.5015122852943,-0.5699588477366255,4050.0,1576.0,AVOID
-4.906127729395431,9.94899220964889,-0.9812255458790862,13205.0,4050.0,AVOID
-4.494549929676512,145.47937782748102,-0.8989099859353024,16590.0,529.0,AVOID
-2.7764999041594787,604.2081559763152,-0.5552999808318957,8695.0,973.0,AVOID
-1.7139217048876536,44.33560937331753,-0.8569608524438268,2878.0,4883.0,AVOID
-2.0,0.0,-1.0,2206.0,2821.0,AVOID
-4.717806956922368,44.66093108559313,-0.9435613913844737,7235.0,1507.0,AVOID
-4.189054726368159,209.11291216472887,-0.8378109452736318,8375.0,3885.0,AVOID
-1.5073529411764706,97.0421944310824,-0.7536764705882353,1360.0,1627.0,AVOID
-4.9750499001996005,0.0,-0.9950099800399201,1670.0,4993.0,AVOID
-1.0,0.0,-1.0,704.0,3723.0,AVOID
-4.896694214876033,0.0,-0.9793388429752066,3025.0,104.0,AVOID
-0.6284241931109302,84.42818198819752,-0.6284241931109302,1229.0,1446.0,AVOID
